Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,26.0625,24.75,25.15625,24.90625,1369400.0,16.91187286376953
2000-01-04,24.78125,24.3125,24.65625,24.46875,983600.0,16.614809036254883
2000-01-05,25.34375,24.46875,24.46875,24.90625,3410600.0,16.91187286376953
2000-01-06,26.84375,24.84375,24.90625,26.75,2463600.0,18.163822174072266
2000-01-07,26.96875,26.21875,26.625,26.78125,2128400.0,18.185039520263672
2000-01-10,26.875,26.46875,26.59375,26.8125,1391600.0,18.20625877380371
2000-01-11,27.46875,26.6875,26.6875,27.25,2303600.0,18.503337860107422
2000-01-12,27.4375,26.28125,27.125,26.78125,1497600.0,18.185039520263672
2000-01-13,27.28125,26.40625,26.75,26.40625,1135200.0,17.930416107177734
2000-01-14,27.0,26.65625,26.71875,26.71875,995200.0,18.142608642578125
2000-01-18,26.28125,25.1875,26.21875,25.5625,1185000.0,17.357484817504883
2000-01-19,25.21875,24.3125,25.1875,24.59375,1538400.0,16.699684143066406
2000-01-20,24.46875,22.75,24.46875,23.6875,1869400.0,16.084320068359375
2000-01-21,23.875,23.34375,23.8125,23.4375,1574400.0,15.914568901062012
2000-01-24,24.5,23.125,23.3125,24.375,2158000.0,16.55115509033203
2000-01-25,23.5,21.1875,23.375,21.96875,3920200.0,14.917254447937012
2000-01-26,22.375,21.125,21.96875,21.46875,2475200.0,14.577744483947754
2000-01-27,22.0,21.0625,21.125,21.875,2670800.0,14.853593826293945
2000-01-28,21.75,20.0,21.6875,20.40625,2028200.0,13.856279373168945
2000-01-31,20.5,19.25,20.5,20.375,2810000.0,13.835066795349121
2000-02-01,20.625,19.78125,20.25,20.5,2200800.0,13.919942855834961
2000-02-02,20.5,19.0,20.5,19.5,3565200.0,13.240920066833496
2000-02-03,20.78125,19.875,19.9375,20.25,3135600.0,13.75018310546875
2000-02-04,20.875,20.09375,20.125,20.6875,2354600.0,14.047259330749512
2000-02-07,21.1875,20.625,20.8125,21.0,3286000.0,14.259445190429688
2000-02-08,21.0,20.3125,20.5625,20.34375,1675600.0,13.813840866088867
2000-02-09,20.21875,19.53125,20.21875,19.6875,2568400.0,13.36823558807373
2000-02-10,19.9375,18.875,19.6875,19.21875,2178600.0,13.049946784973145
2000-02-11,19.125,18.5625,19.09375,18.8125,2328800.0,12.774090766906738
2000-02-14,19.5,18.5,18.6875,19.40625,1752400.0,13.17725944519043
2000-02-15,20.3125,19.125,19.1875,20.125,3780000.0,13.665307998657227
2000-02-16,20.8125,19.9375,20.1875,20.53125,2291200.0,13.94116497039795
2000-02-17,21.0,20.375,20.40625,20.4375,1514200.0,13.8774995803833
2000-02-18,20.375,19.6875,20.25,19.8125,1340400.0,13.453113555908203
2000-02-22,19.875,19.5625,19.6875,19.75,1890800.0,13.410676002502441
2000-02-23,20.25,19.1875,19.875,19.1875,2666000.0,13.028725624084473
2000-02-24,19.21875,17.5625,19.21875,17.96875,2292200.0,12.201167106628418
2000-02-25,18.125,17.5625,17.90625,17.75,1495200.0,12.052629470825195
2000-02-28,18.0625,17.4375,17.5625,17.65625,1979200.0,11.988973617553711
2000-02-29,17.6875,16.6875,17.5625,16.875,2777800.0,11.458488464355469
2000-03-01,17.0625,16.5,17.0,16.65625,1595600.0,11.309952735900879
2000-03-02,16.9375,16.1875,16.6875,16.34375,1540400.0,11.097757339477539
2000-03-03,17.4375,16.5,16.5,17.0625,3211600.0,11.641002655029297
2000-03-06,17.25,16.8125,16.875,16.9375,2260200.0,11.555721282958984
2000-03-07,16.875,15.9375,16.84375,16.03125,1034800.0,10.937429428100586
2000-03-08,16.5,15.9375,16.125,16.0625,2256400.0,10.95875072479248
